Year,Month,Scheme_Name,No_of_Schemes,No_of_Folios,Funds_Mobilized,Redemption,Net_Inflow,AUM,AAUM
2024,July,Multi Cap Fund,26.0,7364238.0,9122.91987615,2038.31297445,7084.6069017,168365.86005904,159888.17460568
2024,July,Large Cap Fund,31.0,14357880.0,6000.05009346,5329.92942039,670.120673070001,361031.14297366,353931.44125742
2024,July,Large & Mid Cap Fund,29.0,10077659.0,5791.14874503,3168.85781302,2622.29093201,257266.49277282,250312.22003676
2024,July,Mid Cap Fund,29.0,16029834.0,7557.38549083,5913.16572095,1644.21976988,378543.82766416,368224.06832066
2024,July,Small Cap Fund,28.0,20962913.0,7119.56365331,5010.36737219,2109.19628112,313488.17717635,305931.02294531
2024,July,Dividend Yield Fund,9.0,991819.0,1027.22193999,396.44207021,630.77986978,30683.97521849,29527.97956551
2024,July,Value Fund/Contra Fund,23.0,7016092.0,4138.75348813,1967.97310743,2170.7803807,185631.53886977,179811.21072895
2024,July,Focused Fund,28.0,5071314.0,2046.11562811,2666.35906889,-620.243440779998,148161.60404409,146009.52000195
2024,July,Sectoral/Thematic Funds,174.0,24786304.0,27468.52126488,9082.16893395,18386.35233093,421112.35632399,400005.91575446
2024,July,ELSS,42.0,16463700.0,2065.40087278,2703.03135374,-637.63048096,249507.00226085,244273.47950227
2024,July,Flexi Cap Fund,39.0,15377119.0,8820.87657486,5767.96011172,3052.91646314,420165.97040731,412088.6554483
2024,July,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),458.0,138498872.0,81157.95762752999,44044.567946940006,37113.38968059001,2933957.94777053,2850003.68816727
2024,July,Conservative Hybrid Fund,19.0,545408.0,575.43859395,549.74618646,25.6924074899998,28307.34665316,28062.63030767
2024,July,Balanced Hybrid Fund/Aggressive Hybrid Fund,31.0,5518271.0,3340.73461705,3145.25910698,195.475510069999,221973.33290113,218925.40777944
2024,July,Dynamic Asset Allocation/Balanced Advantage Fund,33.0,4770961.0,6298.94292834,4501.38547603,1797.55745231,279986.06970106,275389.04736258
2024,July,Multi Asset Allocation Fund,24.0,2426363.0,4314.24904972,1188.73901481,3125.51003491,89592.72456335,91892.84930876
2024,July,Arbitrage Fund,27.0,532819.0,28526.72099347,17511.97172173,11014.74927174,189349.31126255,221867.12849936
2024,July,Equity Savings Fund,22.0,431125.0,2950.21620427,1673.11327389,1277.10293038,35571.79126393,35848.57624397
2024,July,Sub Total - III (i+ii+iii+iv+v+vi),156.0,14224947.0,46006.3023868,28570.2147799,17436.087606899997,844780.5763451799,871985.6395017799
2024,July,Retirement Fund,29.0,2936417.0,374.26247914,227.09892795,147.16355119,29903.39259326,29372.40547756
2024,July,Childrens Fund,11.0,3002653.0,183.31364861,104.00173012,79.31191849,22086.8089432,21704.23658035
2024,July,Sub Total - IV (i+ii),40.0,5939070.0,557.57612775,331.10065807,226.47546968,51990.20153646,51076.64205791
2024,July,Index Funds,225.0,9735676.0,13102.63807617,5082.94187152,8019.69620465,258148.49697343,252191.38380353
2024,July,GOLD ETF,17.0,5527649.0,1465.4443343,128.0984964,1337.3458379,34455.1436768,34644.12522771
2024,July,Other ETFs,201.0,15490196.0,16883.359025,11096.07599167,5787.28303333,777300.87530491,762996.92787378
2024,July,Fund of funds investing overseas,55.0,1427286.0,221.93658433,588.42413069,-366.48754636,25179.63049809,25769.45210747
2024,July,Sub Total - V (i+ii+iii+iv),498.0,32180807.0,31673.3780198,16895.54049028,14777.837529519998,1095084.14645323,1075601.88901249
2024,July,Total A-Open ended Schemes,1467.0,197860440.0,1233519.8235447202,1044378.43764741,189141.38589731025,6469994.07643969,6444133.36227772
2024,July,Fixed Term Plan,79.0,67816.0,0.0,0.0,0.0,15301.73684921,15236.85856987
2024,July,Capital Protection Oriented Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,July,Infrastructure Debt Fund,4.0,30.0,0.0,0.0,0.0,1057.920998,1053.3007
2024,July,Other Debt Scheme,1.0,203433.0,19.42,85.31,-65.89,5482.19,5457.23
2024,July,Sub Total (i+ii+iii+iv),84.0,271279.0,19.42,85.31,-65.89,21841.84784721,21747.38926987
2024,July,ELSS,18.0,272196.0,0.0,31.03531437,-31.03531437,4654.95326668,4586.47673304
2024,July,Other Equity Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,July,Sub Total (i+ii),18.0,272196.0,0.0,31.03531437,-31.03531437,4654.95326668,4586.47673304
2024,July,Total B -Close ended Schemes,102.0,543475.0,19.42,116.34531437,-96.92531437,26496.80111389,26333.86600291
2024,July,Total C Interval Schemes,12.0,2379.0,0.0002999999999999,0.762400000000014,-0.762100000000014,162.2582,197.1087
2024,July,Grand Total,1581.0,198406294.0,1233539.24384472,1044495.54536178,189043.69848294024,6496653.135753579,6470664.33698063
2025,July,Overnight Fund,37.0,706888.0,602367.86494319,593502.26741673,8865.59752646019,80835.23982604,108422.78047143
2025,July,Liquid Fund,39.0,2082344.0,477544.05403212,438189.12075098,39354.9332811399,542224.72076529,600208.97180331
2025,July,Ultra Short Duration Fund,25.0,724730.0,35894.96291432,33618.33848503,2276.62442929,135868.21758363,135111.63352102
2025,July,Low Duration Fund,23.0,854453.0,27694.83479684,17928.61854428,9766.21625256,141985.61691193,139357.61952253
2025,July,Money Market Fund,25.0,509995.0,115459.50943251,70885.90516181,44573.6042707,337161.18443345,332443.33440768
2025,July,Short Duration Fund,24.0,506036.0,6866.89957897,5037.57011297,1829.329466,136020.58462625,136121.87865355
2025,July,Medium Duration Fund,13.0,230916.0,582.91793036,558.94179081,23.97613955,25513.37993014,25549.30425005
2025,July,Medium to Long Duration Fund,13.0,104610.0,119.44429603,340.89714733,-221.4528513,11687.03010382,11799.95563986
2025,July,Long Duration Fund,11.0,96032.0,291.87644555,708.35910209,-416.48265654,20260.14815533,20350.74185182
2025,July,Dynamic Bond Fund,22.0,239570.0,729.20336167,666.6572714,62.5460902700002,37174.04119474,37095.50251039
2025,July,Corporate Bond Fund,21.0,560211.0,8478.36968199,7056.80268779,1421.5669942,205891.35673839,205113.73942273
2025,July,Credit Risk Fund,14.0,185095.0,81.48746828,353.00244541,-271.51497713,20229.41342454,20304.90826599
2025,July,Banking and PSU Fund,22.0,240020.0,1295.24290088,1956.97304561,-661.73014473,82041.63578811,81868.29421536
2025,July,Gilt Fund,23.0,232098.0,1929.85257079,1769.80230155,160.05026924,41789.56312769,42149.90263359
2025,July,Gilt Fund with 10 year constant duration,5.0,39036.0,88.13189319,214.33523399,-126.2033408,4821.7917415,4856.63457867
2025,July,Floater Fund,12.0,199862.0,2042.59891491,1878.43459027,164.16432464,52161.95667985,51992.37571113
2025,July,Sub Total - I (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi),329.0,7511896.0,1281467.2511616002,1174666.0260880503,106801.22507355009,1875665.8810307,1952747.5774591097
2025,July,Multi Cap Fund,32.0,10357646.0,5961.12869999,1970.2899973,3990.83870269,205281.88905943,205917.39326473
2025,July,Large Cap Fund,33.0,16444374.0,5503.66657595,3378.57631349,2125.09026246,391762.72899624,394905.26883144
2025,July,Large & Mid Cap Fund,33.0,12511660.0,7399.65698574,2364.94341885,5034.71356689,300972.11446238,302807.7796291
2025,July,Mid Cap Fund,30.0,22564162.0,8711.45672517,3528.96650189,5182.49022328,428582.49916458,431587.59212204
2025,July,Small Cap Fund,31.0,26255276.0,9776.24159039,3291.81280514,6484.42878525,355901.83822483,358771.29939674
2025,July,Dividend Yield Fund,10.0,1204368.0,481.56155617,384.90880007,96.6527561000003,32558.58368422,32991.9764609
2025,July,Value Fund/Contra Fund,24.0,8547004.0,3135.283685,1665.27603676,1470.00764824,201203.7874304,203431.47962057
2025,July,Focused Fund,28.0,5298700.0,2981.68520324,1375.7235319,1605.96167134,160567.17803635,161580.84632317
2025,July,Sectoral/Thematic Funds,224.0,31771659.0,18092.62943377,8666.60320591,9426.02622786,509519.20849021,509953.74211766
2025,July,ELSS,43.0,16873721.0,1662.73946106,2030.92329017,-368.183829109999,248202.51751418,251295.46809794
2025,July,Flexi Cap Fund,40.0,19448661.0,11378.2289679,3723.90189243,7654.32707547,493229.47165585,494656.51863463
2025,July,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),528.0,171277231.0,75084.27888438,32381.92579391,42702.35309047,3327781.81671867,3347899.3644989203
2025,July,Conservative Hybrid Fund,18.0,566649.0,738.40746182,430.23692902,308.1705328,29421.04246799,29335.74526753
2025,July,Balanced Hybrid Fund/Aggressive Hybrid Fund,31.0,5912528.0,4305.69448242,1942.13029039,2363.56419203,237969.21354423,240277.48253689
2025,July,Dynamic Asset Allocation/Balanced Advantage Fund,35.0,5425213.0,5996.09936958,3384.91178734,2611.18758224,305086.55245353,307392.81551097
2025,July,Multi Asset Allocation Fund,29.0,3459194.0,7480.7754642,1283.55716764,6197.21829656,128426.74021118,135201.00381369
2025,July,Arbitrage Fund,32.0,664338.0,29743.4019567,22447.70169238,7295.70026432001,256675.49446315,300840.51855547
2025,July,Equity Savings Fund,24.0,500437.0,3577.80073854,1474.17203784,2103.6287007,45727.48712074,48143.70818245
2025,July,Sub Total - III (i+ii+iii+iv+v+vi),169.0,16528359.0,51842.17947326,30962.70990461,20879.46956865001,1003306.53026082,1061191.273867
2025,July,Retirement Fund,29.0,3016170.0,316.29630371,197.39610628,118.90019743,31415.74661142,31812.87332464
2025,July,Childrens Fund,12.0,3117371.0,245.87798831,82.1905441,163.68744421,24138.40785882,24283.23114404
2025,July,Sub Total - IV (i+ii),41.0,6133541.0,562.17429202,279.58665038,282.58764164,55554.15447024,56096.10446868
2025,July,Index Funds,330.0,13698815.0,9229.2479502,6899.37473794,2329.87321226,305829.45866728,308319.11238421
2025,July,GOLD ETF,21.0,7869544.0,1444.3175497,188.2230642,1256.0944855,67634.5185222,66664.07388025
2025,July,Other ETFs,252.0,20810327.0,18136.0568436,13659.14441881,4476.91242479,844401.98576881,852466.94151856
2025,July,Fund of funds investing overseas,52.0,1391034.0,562.11439195,365.51825126,196.59614069,30167.65388854,29233.80878351
2025,July,Sub Total - V (i+ii+iii+iv),655.0,43769720.0,29371.73673545,21112.26047221,8259.47626324,1248033.61684683,1256683.93656653
2025,July,Total A-Open ended Schemes,1722.0,245220747.0,1438327.6205467102,1259402.50890916,178925.11163755012,7510341.999327259,7674618.256860239
2025,July,Fixed Term Plan,74.0,60773.0,0.0,48.2080230000001,-48.2080230000001,15072.44758955,15083.25573596
2025,July,Capital Protection Oriented Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,July,Infrastructure Debt Fund,3.0,19.0,0.0,0.0,0.0,875.157348,871.0064331
2025,July,Other Debt Scheme,1.0,185895.0,15.79,68.66,-52.87,5361.28,5445.48
2025,July,Sub Total (i+ii+iii+iv),78.0,246687.0,15.79,116.8680230000001,-101.07802300000009,21308.88493755,21399.74216906
2025,July,ELSS,15.0,255907.0,0.0,29.72439492,-29.72439492,4275.53242953,4342.10802603
2025,July,Other Equity Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,July,Sub Total (i+ii),15.0,255907.0,0.0,29.72439492,-29.72439492,4275.53242953,4342.10802603
2025,July,Total B -Close ended Schemes,93.0,502594.0,15.79,146.5924179200001,-130.8024179200001,25584.41736708,25741.85019509
2025,July,Total C Interval Schemes,4.0,998.0,0.0,0.0,0.0,44.2663,60.3538
2025,July,Grand Total,1819.0,245724339.0,1438343.4105467102,1259549.10132708,178794.30921963011,7535970.68299434,7700420.460855329
2023,June,Overnight Fund,32.0,694136.0,416700.11225814,412072.18122081,4627.93103733019,89223.42134252,104201.60439128
2023,June,Liquid Fund,36.0,1778066.0,383421.48888355,411966.94299663,-28545.4541130801,419555.58222452,497239.16577423
2023,June,Ultra Short Duration Fund,25.0,637819.0,18357.08753485,20243.66218868,-1886.57465383,97161.26603578,99418.43497091
2023,June,Low Duration Fund,21.0,930843.0,10672.60985066,7314.64251167,3357.96733899,99019.04535759,96792.69386087
2023,June,Money Market Fund,22.0,428088.0,34749.13362912,27922.0991522,6827.03447692,140034.52008924,138006.28560442
2023,June,Short Duration Fund,25.0,502719.0,1810.01780335,1997.08818106,-187.07037771,99138.82857537,99209.52928484
2023,June,Medium Duration Fund,15.0,254975.0,349.41499681,477.4625368,-128.04753999,27349.41655231,27483.14392181
2023,June,Medium to Long Duration Fund,12.0,106555.0,93.9152593900001,117.05302505,-23.1377656599999,9883.62658028,9900.75800488
2023,June,Long Duration Fund,7.0,47668.0,101.18913731,93.29424183,7.89489548000002,9183.1252994,9254.3066966
2023,June,Dynamic Bond Fund,22.0,232991.0,506.35416813,366.91043694,139.44373119,30210.27566056,30166.17288645
2023,June,Corporate Bond Fund,21.0,610771.0,3077.68234992,2525.22294056,552.459409360001,135476.03230296,135233.23646377
2023,June,Credit Risk Fund,15.0,238230.0,122.47779434,440.61129637,-318.13350203,24324.52812007,24479.58074517
2023,June,Banking and PSU Fund,23.0,289473.0,504.81756672,1303.72062707,-798.90306035,81815.40522941,82064.98469492
2023,June,Gilt Fund,22.0,180688.0,628.86867944,232.55218625,396.31649319,22702.57996237,22504.65809927
2023,June,Gilt Fund with 10 year constant duration,5.0,42164.0,67.4615652800001,72.19667274,-4.73510745999994,4230.46523552,4233.97556334
2023,June,Floater Fund,13.0,232214.0,6193.16569297,4345.67586827,1847.4898247,58174.50225095,56859.02358727
2023,June,Sub Total - I (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi),316.0,7207400.0,877355.79716998,891491.3160829301,-14135.51891294991,1347482.62081885,1437047.5545500298
2023,June,Multi Cap Fund,19.0,4281290.0,2331.4777438,1596.79842391,734.67931989,78415.29037723,76283.71337273
2023,June,Large Cap Fund,31.0,12937115.0,3084.97137518,5134.58010625,-2049.60873107,259583.2284836,254471.92407478
2023,June,Large & Mid Cap Fund,26.0,7986403.0,3533.76036734,2387.07064794,1146.6897194,148217.79580655,144273.14682809
2023,June,Mid Cap Fund,29.0,11049628.0,4800.96034829,3052.45511745,1748.50523084,218145.9872133,211811.36927997
2023,June,Small Cap Fund,24.0,12267299.0,7357.35463719,1885.60129711,5471.75334008,168434.33248424,162184.19018031
2023,June,Dividend Yield Fund,9.0,752821.0,582.83555142,185.24277505,397.59277637,16236.99271705,15669.63350252
2023,June,Value Fund/Contra Fund,23.0,4936198.0,3482.83931886,1243.75562164,2239.08369722,104685.73318065,101451.32370406
2023,June,Focused Fund,27.0,5232806.0,1877.96856132,2896.27942305,-1018.31086173,109698.35593941,107903.79842859
2023,June,Sectoral/Thematic Funds,130.0,13344178.0,5035.06833531,4575.81353314,459.254802169999,196178.06821278,191586.54741282
2023,June,ELSS,43.0,15301801.0,1574.11626407,2048.97298269,-474.85671862,171034.49391586,167341.3762623
2023,June,Flexi Cap Fund,36.0,12784279.0,4380.38295623,4397.6784614,-17.2955051700001,272743.17051375,266987.02084464
2023,June,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),397.0,100873818.0,38041.73545901,29404.24838963,8637.487069379999,1743373.44884442,1699964.04389081
2023,June,Conservative Hybrid Fund,20.0,519553.0,498.77939908,388.63550817,110.14389091,24158.37190362,24019.10165118
2023,June,Balanced Hybrid Fund/Aggressive Hybrid Fund,31.0,5291966.0,2217.60415127,2606.61142859,-389.00727732,166686.76706463,164481.63111984
2023,June,Dynamic Asset Allocation/Balanced Advantage Fund,29.0,4430919.0,3516.24682045,3730.78146335,-214.534642899999,204997.10574077,202963.96013334
2023,June,Multi Asset Allocation Fund,13.0,1139849.0,1778.25854008,454.95816214,1323.30037794,31148.9373692,31587.773752
2023,June,Arbitrage Fund,26.0,435281.0,9754.82701425,6389.06808548,3365.75892877,80625.3484707,93046.66818186
2023,June,Equity Savings Fund,22.0,362326.0,1038.87661003,623.35294027,415.52366976,17888.9302561,17879.99230335
2023,June,Sub Total - III (i+ii+iii+iv+v+vi),141.0,12179894.0,18804.59253516,14193.407588000002,4611.184947160001,525505.4608050201,533979.12714157
2023,June,Retirement Fund,26.0,2774489.0,234.06992596,155.46008494,78.60984102,20199.112058,19820.50984519
2023,June,Childrens Fund,10.0,2933164.0,116.35377745,69.27766202,47.07611543,15887.9764288,15628.4439164
2023,June,Sub Total - IV (i+ii),36.0,5707653.0,350.42370341000003,224.73774696,125.68595645,36087.0884868,35448.953761590004
2023,June,Index Funds,185.0,4495761.0,3458.5115226,4364.25312074,-905.741598139999,175468.05008469,175540.56187178
2023,June,GOLD ETF,13.0,4752363.0,203.64800155,133.3244139,70.32358765,22339.3923904,22669.6836503
2023,June,Other ETFs,161.0,12124531.0,7638.4556318,4236.10338358,3402.35224822,538872.98131415,526095.63092557
2023,June,Fund of funds investing overseas,50.0,1348079.0,293.19016164,803.13301981,-509.94285817,23869.38710312,23844.30300717
2023,June,Sub Total - V (i+ii+iii+iv),409.0,22720734.0,11593.80531759,9536.81393803,2056.991379560001,760549.81089236,748150.17945482
2023,June,Total A-Open ended Schemes,1299.0,148689499.0,946146.35418515,944850.52374555,1295.83043960009,4412998.42984745,4454589.85879882
2023,June,Fixed Term Plan,92.0,134471.0,0.0,2199.02232467,-2199.02232467,19564.33099198,20818.36607923
2023,June,Capital Protection Oriented Schemes,3.0,2883.0,0.0,257.6409895,-257.6409895,119.11809265,170.2571168
2023,June,Infrastructure Debt Fund,7.0,52.0,0.0,0.0,0.0,2055.1651402,2050.3843712
2023,June,Other Debt Scheme,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,June,Sub Total (i+ii+iii+iv),102.0,137406.0,0.0,2456.6633141700004,-2456.6633141700004,21738.61422483,23039.00756723
2023,June,ELSS,19.0,292193.0,0.0,34.80164381,-34.80164381,3723.6337443,3643.664013
2023,June,Other Equity Schemes,5.0,9876.0,0.0,357.89,-357.89,479.58,684.72
2023,June,Sub Total (i+ii),24.0,302069.0,0.0,392.69164381,-392.69164381,4203.2137443,4328.384013
2023,June,Total B -Close ended Schemes,126.0,439475.0,0.0,2849.35495798,-2849.35495798,25941.82796913,27367.39158023
2023,June,Total C Interval Schemes,12.0,2734.0,1.0104,469.8886,-468.8782,246.944,356.3312
2023,June,Grand Total,1437.0,149131708.0,946147.36458515,948169.76730353,-2022.4027183799103,4439187.20181658,4482313.581579049
2024,June,Overnight Fund,35.0,863087.0,450477.34574246,475620.06824342,-25142.7225009601,65516.91265891,93316.68223995
2024,June,Liquid Fund,36.0,1778436.0,336828.13825622,417182.16678024,-80354.02852402,420256.1992806,501285.48259929
2024,June,Ultra Short Duration Fund,24.0,631122.0,22051.6351931,24378.70882115,-2327.07362805,95660.20270483,98700.72793716
2024,June,Low Duration Fund,20.0,847689.0,18070.42306713,15871.37877969,2199.04428744,102366.29014716,98861.54353081
2024,June,Money Market Fund,23.0,430454.0,58904.85337533,49314.57003453,9590.28334080001,204137.14442834,197052.66241288
2024,June,Short Duration Fund,23.0,438621.0,9147.48183183,10241.89522121,-1094.41338938,102081.51697086,102321.21414008
2024,June,Medium Duration Fund,15.0,219933.0,178.51835029,640.1396504,-461.62130011,24983.49059634,25128.06542304
2024,June,Medium to Long Duration Fund,12.0,99224.0,229.07977255,101.12041872,127.95935383,10894.61704203,10826.79032127
2024,June,Long Duration Fund,9.0,66641.0,433.71925345,152.4251703,281.29408315,14423.12986952,14183.56733797
2024,June,Dynamic Bond Fund,22.0,216403.0,470.68919904,823.0059306,-352.31673156,32569.23032695,32577.74547061
2024,June,Corporate Bond Fund,21.0,541562.0,7207.23914264,10676.72013687,-3469.48099423,150648.39179962,151589.55921683
2024,June,Credit Risk Fund,14.0,197979.0,34.1500834,512.5518369,-478.4017535,22146.57143153,22348.71225272
2024,June,Banking and PSU Fund,22.0,245334.0,1996.31427574,4817.87407701,-2821.55980127,78756.30476919,80191.38704871
2024,June,Gilt Fund,21.0,189771.0,1744.38331751,2957.37263617,-1212.98931866,31752.36727272,32969.72159534
2024,June,Gilt Fund with 10 year constant duration,5.0,36681.0,49.92108329,895.45560828,-845.53452499,4487.70243058,4592.75170084
2024,June,Floater Fund,13.0,210277.0,1199.79198986,2195.84637903,-996.05438917,52551.94866054,52891.78254632
2024,June,Sub Total - I (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi),315.0,7013214.0,909023.68393384,1016381.29972452,-107357.6157906801,1413232.0203897196,1518838.39577382
2024,June,Multi Cap Fund,25.0,6857791.0,6962.0456682,2253.47794353,4708.56772467,154024.92555408,148415.50688491
2024,June,Large Cap Fund,31.0,14129880.0,5723.74092297,4753.24957605,970.491346919998,345361.64922179,337253.01658535
2024,June,Large & Mid Cap Fund,29.0,9834494.0,5777.46612562,2865.27181128,2912.19431434,243589.3870866,236439.47829804
2024,June,Mid Cap Fund,29.0,15274241.0,7215.32837493,4687.49326952,2527.83510541,359426.17323463,349129.09473034
2024,June,Small Cap Fund,28.0,20296496.0,6965.91547356,4702.44176246,2263.4737111,296408.44501315,287417.0207376
2024,June,Dividend Yield Fund,9.0,952532.0,867.57273656,347.49953171,520.07320485,28229.28735993,27409.01517126
2024,June,Value Fund/Contra Fund,23.0,6721735.0,4121.26042507,2094.21142478,2027.04900029,173897.50911521,168655.82103383
2024,June,Focused Fund,28.0,5069662.0,2533.89115626,2820.51833112,-286.62717486,143382.38112463,140413.16588891
2024,June,Sectoral/Thematic Funds,172.0,22497544.0,30708.55908847,8356.86439941,22351.69468906,383271.18601553,363551.93603906
2024,June,ELSS,42.0,16371644.0,1942.97573831,2388.34558322,-445.36984491,239021.86193558,233489.07390265
2024,June,Flexi Cap Fund,39.0,15026296.0,8326.43397566,5267.62409985,3058.80987581,401386.07070758,390579.65526977
2024,June,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),455.0,133032315.0,81145.18968560999,40536.99773293,40608.191952680005,2767998.8763687103,2682752.78454172
2024,June,Conservative Hybrid Fund,19.0,542400.0,371.38144359,501.95569426,-130.57425067,27781.01093058,27634.33708159
2024,June,Balanced Hybrid Fund/Aggressive Hybrid Fund,31.0,5480053.0,2776.58568223,2728.06121729,48.5244649400001,214271.75678412,210611.38605087
2024,June,Dynamic Asset Allocation/Balanced Advantage Fund,33.0,4722817.0,4941.23215372,4297.06903697,644.163116750001,269771.87773144,266427.94967502
2024,June,Multi Asset Allocation Fund,24.0,2340890.0,4676.659765,1223.53758719,3453.12217781,83719.97922197,86461.89743221
2024,June,Arbitrage Fund,27.0,519317.0,24395.79113291,20559.20877149,3836.58236141999,180070.71359074,208890.23919511
2024,June,Equity Savings Fund,22.0,424433.0,2378.66249905,1375.74244181,1002.92005724,34154.42117458,33952.43307626
2024,June,Sub Total - III (i+ii+iii+iv+v+vi),156.0,14029910.0,39540.3126765,30685.57474901,8854.73792748999,809769.7594334299,833978.2425110601
2024,June,Retirement Fund,29.0,2923859.0,329.1839369,204.12380373,125.06013317,28713.14716136,28074.92162397
2024,June,Childrens Fund,11.0,2996772.0,144.506096,85.47734858,59.0287474199999,21248.69179868,20785.02093815
2024,June,Sub Total - IV (i+ii),40.0,5920631.0,473.6900329,289.60115231,184.08888058999992,49961.83896004,48859.94256212
2024,June,Index Funds,219.0,8730472.0,9393.45687899,4321.63808867,5071.81879032,243481.9573833,238259.83501982
2024,June,GOLD ETF,17.0,5409986.0,752.4299344,26.2667265,726.1632079,34355.74107161,34018.10568788
2024,June,Other ETFs,195.0,14907694.0,18275.65062819,9141.59454293,9134.05608526,744584.99088683,724458.06787942
2024,June,Fund of funds investing overseas,55.0,1453281.0,182.22887025,512.47007495,-330.2412047,25887.37288694,25716.81244454
2024,June,Sub Total - V (i+ii+iii+iv),486.0,30501433.0,28603.76631183,14001.969433050002,14601.796878779998,1048310.06222868,1022452.82103166
2024,June,Total A-Open ended Schemes,1452.0,190497503.0,1058786.6426406798,1101895.4427918196,-43108.8001511401,6089272.557380579,6106882.18642038
2024,June,Fixed Term Plan,79.0,67806.0,0.0,440.26,-440.26,15170.28379514,15326.93192241
2024,June,Capital Protection Oriented Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,June,Infrastructure Debt Fund,4.0,30.0,0.0,0.0,0.0,1049.704939,1046.462104
2024,June,Other Debt Scheme,1.0,205732.0,17.75,68.26,-50.51,5432.45,5385.06
2024,June,Sub Total (i+ii+iii+iv),84.0,273568.0,17.75,508.52,-490.77,21652.43873414,21758.45402641
2024,June,ELSS,18.0,273632.0,0.0,35.23349959,-35.23349959,4494.89111189,4389.31118151
2024,June,Other Equity Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,June,Sub Total (i+ii),18.0,273632.0,0.0,35.23349959,-35.23349959,4494.89111189,4389.31118151
2024,June,Total B -Close ended Schemes,102.0,547200.0,17.75,543.7534995899999,-526.0034995899999,26147.32984603,26147.76520792
2024,June,Total C Interval Schemes,12.0,2415.0,0.0113,1.75439999999998,-1.74309999999998,162.0287,196.8214
2024,June,Grand Total,1566.0,191047118.0,1058804.4039406795,1102440.9506914096,-43636.5467507301,6115581.915926609,6133226.7730283
2025,June,Overnight Fund,35.0,663083.0,569989.96423607,578144.45800098,-8154.49376491015,71480.92978037,104237.28277392
2025,June,Liquid Fund,38.0,1973815.0,503574.67716249,528770.76399621,-25196.0868337201,499856.82495546,584402.98813935
2025,June,Ultra Short Duration Fund,25.0,718333.0,31480.34206052,28536.58100294,2943.76105757999,132827.31502891,130140.43332136
2025,June,Low Duration Fund,22.0,849791.0,21118.17126993,17981.76960928,3136.40166065,131414.89293928,129766.89411385
2025,June,Money Market Fund,24.0,450098.0,93866.45267041,84382.16077816,9484.29189224998,290723.82345488,278402.59246697
2025,June,Short Duration Fund,24.0,488358.0,20113.17620728,9836.42770816,10276.74849912,133337.00368256,132173.68078332
2025,June,Medium Duration Fund,13.0,226670.0,378.53568204,439.51407904,-60.978397,25335.97711312,25330.04911105
2025,June,Medium to Long Duration Fund,13.0,104283.0,162.22431699,227.9931863,-65.7688693100001,11852.05125145,11934.07255038
2025,June,Long Duration Fund,11.0,96767.0,594.44027105,1040.32267857,-445.88240752,20538.5978213,20907.17071553
2025,June,Dynamic Bond Fund,22.0,236833.0,741.05260604,697.02166413,44.0309419099997,36912.2963087,37020.31427987
2025,June,Corporate Bond Fund,21.0,546232.0,13196.20892516,6071.72728707,7124.48163809,203199.04055811,201197.78849591
2025,June,Credit Risk Fund,14.0,183524.0,103.10758285,271.28980701,-168.18222416,20349.88953361,20396.08565939
2025,June,Banking and PSU Fund,22.0,239295.0,1969.78490349,1731.18655668,238.59834681,82228.63629058,82588.26998726
2025,June,Gilt Fund,23.0,232057.0,1562.00740132,2519.33050236,-957.323101040001,41449.72321421,42294.94425795
2025,June,Gilt Fund with 10 year constant duration,5.0,38371.0,50.87260074,192.66065418,-141.78805344,4935.09282277,5024.91662407
2025,June,Floater Fund,12.0,199600.0,2667.56245866,2436.83799484,230.72446382,51668.08151021,51830.59839279
2025,June,Sub Total - I (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi),324.0,7247110.0,1261568.58035504,1263280.045505909,-1711.4651508702786,1758110.17626552,1857648.0816729693
2025,June,Multi Cap Fund,31.0,10058599.0,4717.89814996,1923.69634386,2794.2018061,204689.93958085,199461.03524393
2025,June,Large Cap Fund,33.0,16304538.0,5171.34071952,3477.00887533,1694.33184419,397470.46665678,389566.40510031
2025,June,Large & Mid Cap Fund,32.0,12262237.0,5847.93548336,2351.0241513,3496.91133206,302139.03351577,294474.57736616
2025,June,Mid Cap Fund,30.0,22005565.0,7539.52865289,3785.10931978,3754.41933311,431699.79269591,419404.14019262
2025,June,Small Cap Fund,30.0,25614974.0,7426.633143,3402.13554721,4024.49759579,354550.63244336,344307.60395219
